,Date,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
308,1998-04,Florida,,"Chicken, Bbq",,Salmonella enterica,,Suspected,2,,
309,1998-04,Florida,Restaurant,"Rice, Spanish",,Staphylococcus aureus,,Suspected,4,0.0,0.0
310,1998-04,Florida,,Multiple Foods,,Salmonella enterica,Enteritidis,Confirmed,2,0.0,0.0
311,1998-04,Florida,,Green Salad,,Norovirus genogroup I,,Suspected,27,0.0,0.0
312,1998-04,Florida,Restaurant,"Chicken, Buffalo Wings",,Salmonella enterica,Enteritidis,Suspected,4,0.0,0.0
313,1998-04,Florida,Restaurant,"Chicken, Nuggets/Fingers",,,,,2,0.0,0.0
314,1998-04,Florida,Restaurant,"Chicken, Buffalo Wings",,,,,2,0.0,0.0
315,1998-04,Florida,Catering Service,"Sausage, Unspecified",,Clostridium perfringens,,Suspected,3,0.0,0.0
316,1998-04,Florida,Restaurant,"Beef, Unspecified; Potato, Unspecified",,Clostridium perfringens,,Suspected,4,0.0,0.0
317,1998-04,Florida,Restaurant,Pita; Chicken Salad,,Virus,,Suspected,3,1.0,0.0
318,1998-04,Florida,Restaurant,"Other Cheese, Unspecified; Ground Beef, Unspecified",,,,,2,0.0,0.0
319,1998-04,Florida,Restaurant,"Chicken, Other",,Salmonella enterica,,Suspected,3,1.0,0.0
320,1998-04,Florida,Restaurant,"Rice, Unspecified; Chicken, Fried; Beans, Unspecified",,,,,4,0.0,0.0
321,1998-04,Florida,Restaurant,"Sandwich, Gyro",,,,,3,0.0,0.0
322,1998-04,Florida,Restaurant,"Crab, Unspecified; Shrimp, Unspecified",,Vibrio parahaemolyticus,,Suspected,5,0.0,0.0
323,1998-04,Florida,Private Home/Residence,"Deviled Eggs; Salad, Unspecified",,Norovirus genogroup I,,Suspected,12,2.0,0.0
324,1998-04,Florida,Restaurant,"Rice, Yellow",,Bacillus cereus,,Suspected,3,0.0,0.0
325,1998-04,Florida,Restaurant,"Ground Beef, Cheeseburger",,,,,3,2.0,0.0
326,1998-04,Florida,Restaurant,"Fish, Grouper, Unspecified; Salmon, Unspecified",,Staphylococcus aureus,,Suspected,3,0.0,0.0
327,1998-04,Florida,Restaurant,Multiple Foods,,Clostridium perfringens,,Suspected,6,0.0,0.0
328,1998-04,Florida,Restaurant,"Onion, Unspecified",,Bacillus cereus,,Suspected,2,0.0,0.0
329,1998-04,Florida,Restaurant,"Chicken, Fried",,,,,2,0.0,0.0
330,1998-04,Florida,Restaurant,"Beef, Stroganoff",,,,,2,0.0,0.0
331,1998-04,Florida,Restaurant,"Chicken, Fried",,,,,2,0.0,0.0
332,1998-04,Georgia,,"Salad, Unspecified",,Norovirus genogroup II,Unknown,Confirmed,51,,
333,1998-04,Hawaii,Restaurant,,,,,,19,0.0,0.0
334,1998-04,Hawaii,Private Home/Residence,"Fish, Papio",,Ciguatoxin,,Confirmed,5,0.0,0.0
335,1998-04,Illinois,School/College/University,,,Salmonella enterica,Heidelberg,Confirmed,46,1.0,0.0
336,1998-04,Indiana,Restaurant,"Pork, Unspecified",,Clostridium perfringens,,Confirmed,18,,
337,1998-04,Iowa,Restaurant,"Taco, Unspecified",,Clostridium perfringens,,Suspected,53,0.0,0.0
338,1998-04,Kansas,Catering Service,,,,,,30,0.0,0.0
339,1998-04,Louisiana,Prison/Jail,"Beets, Unspecified; Pudding, Bread",,Clostridium perfringens,,Confirmed,65,0.0,0.0
340,1998-04,Louisiana,School/College/University,Unspecified Fish,,Shigella sonnei,,Confirmed,47,5.0,0.0
341,1998-04,Maryland,Grocery Store,"Ham, Unspecified",,,,,15,,
342,1998-04,Maryland,Restaurant,,,,,,19,,
343,1998-04,Maryland,Restaurant,Cinnamon Roll,,,,,3,,
344,1998-04,Maryland,Restaurant,"Pizza, Cheese",,,,,5,,
345,1998-04,Maryland,Restaurant,,,,,,4,0.0,0.0
346,1998-04,Maryland,Restaurant,"Pizza, Unspecified",,,,,3,,
347,1998-04,Maryland,Restaurant,,,,,,5,,
348,1998-04,Maryland,Restaurant,Macaroni And Cheese,,,,,2,,
349,1998-04,Maryland,Grocery Store,"Turkey, Unspecified; Ham, Unspecified",,,,,32,,
350,1998-04,Maryland,Restaurant,,,,,,6,,
351,1998-04,Maryland,Restaurant,,,,,,3,,
352,1998-04,Massachusetts,Catering Service,"Chicken, Unspecified; Cake, Unspecified",,Norovirus genogroup I,,Confirmed,71,2.0,0.0
353,1998-04,Massachusetts,,,,,,,33,,0.0
354,1998-04,Michigan,Restaurant,"Sandwich, Chicken",,,,,3,,
355,1998-04,Michigan,,"Beef, Unspecified; Chicken, Unspecified",,,,,4,,
356,1998-04,Michigan,Prison/Jail,"Eggs, Unspecified",,,,,5,,
357,1998-04,Michigan,,"Pizza, Unspecified",,,,,4,,
358,1998-04,Michigan,Catering Service,"Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified",,,,,2,,
359,1998-04,Michigan,Catering Service,"Sandwich, Submarine",,Bacillus cereus,,Confirmed,25,,
360,1998-04,Michigan,Restaurant,Salad Bar,,,,,7,,
361,1998-04,Michigan,Restaurant,"Chicken, Unspecified",,,,,4,0.0,0.0
362,1998-04,Michigan,Restaurant,Nachos And Cheese,,,,,2,0.0,0.0
363,1998-04,Michigan,Restaurant,"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified",,,,,18,0.0,0.0
364,1998-04,Michigan,Restaurant,"Pizza, Unspecified; Cake, Unspecified",,,,,15,0.0,0.0
365,1998-04,Minnesota,Restaurant; Private Home/Residence,,,Norovirus unknown,,Suspected,18,0.0,0.0
366,1998-04,Minnesota,School/College/University,Multiple Foods,,,,,14,0.0,0.0
367,1998-04,Minnesota,Restaurant,"Ethnic Style, Unspecified",,Bacillus cereus,,Suspected,5,0.0,0.0
368,1998-04,Multistate,,"Cereal, Oat",Dry Cereal,Salmonella enterica,Agona,Confirmed,209,47.0,
369,1998-04,New York,Religious Facility,"Chicken, Curry",,Clostridium perfringens,,Suspected,12,0.0,0.0
370,1998-04,New York,Restaurant,Green Salad,,Shigella boydii; Shigella sonnei,,Confirmed; Confirmed,5,2.0,0.0
371,1998-04,New York,Restaurant,"Steak, Beef Tips; Seafood Newberg",,Clostridium perfringens,,Suspected,18,0.0,0.0
372,1998-04,New York,Restaurant,"Lettuce, Unspecified",,,,,16,0.0,0.0
373,1998-04,New York,Religious Facility,,,,,,12,,
374,1998-04,Ohio,Restaurant,,,,,,2,0.0,0.0
375,1998-04,Ohio,Restaurant,,,,,,2,0.0,0.0
376,1998-04,Ohio,Restaurant,"Sandwich, Cheese",,,,,4,0.0,0.0
377,1998-04,Ohio,Restaurant,"Pizza, Unspecified",,,,,5,0.0,0.0
378,1998-04,Ohio,Restaurant,Rice,,Bacillus cereus,,Confirmed,2,0.0,0.0
379,1998-04,Ohio,Restaurant,,,,,,3,0.0,0.0
380,1998-04,Ohio,Restaurant,,,,,,4,1.0,0.0
381,1998-04,Ohio,Restaurant,Unspecified Vegetables,,,,,800,4.0,0.0
382,1998-04,Ohio,Restaurant,"Chicken, Kung Pao",,,,,2,0.0,0.0
383,1998-04,Ohio,Restaurant,Shredded Chicken,,,,,4,,0.0
384,1998-04,Ohio,Restaurant,"Fried Rice, Unspecified",,,,,2,0.0,0.0
385,1998-04,Oregon,Restaurant,"Pork Fried Rice; Pork, Bbq",,,,,16,0.0,0.0
386,1998-04,Pennsylvania,Catering Service,,,,,,20,0.0,0.0
387,1998-04,Pennsylvania,Restaurant,,,Clostridium perfringens,,Confirmed,3,,
388,1998-04,Pennsylvania,,,,,,,5,0.0,0.0
389,1998-04,Pennsylvania,Restaurant,"Salad, Unspecified; Butter; Water",,,,,21,0.0,0.0
390,1998-04,Texas,Restaurant,,,Bacterium,,Suspected,18,,
391,1998-04,Texas,,"Beef, Brisket",,,,,15,,
392,1998-04,Texas,,,,,,,2,,
393,1998-04,Utah,Restaurant,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",,Salmonella enterica,Enteritidis,Confirmed,22,2.0,0.0
394,1998-04,Virginia,,"Tuna, Unspecified",,Scombroid toxin,,Confirmed,6,,
395,1998-04,Virginia,,"Salad, Unspecified",,Norovirus genogroup I,,Confirmed,67,,
396,1998-04,Virginia,Catering Service,"Pie, Unspecified",,Salmonella enterica,Heidelberg,Confirmed,9,,0.0
397,1998-04,Washington,Nursing Home/Assisted Living Facility,Multiple Foods,,,,,27,,
398,1998-04,Washington,Private Home/Residence,"Oysters, Unspecified",,Giardia intestinalis,,Confirmed,3,0.0,0.0
399,1998-04,Washington,Restaurant,,,,,,2,0.0,0.0
400,1998-04,Washington,Restaurant,,,,,,2,0.0,0.0
401,1998-04,Washington,Restaurant,,,,,,8,0.0,0.0
402,1998-04,Washington,,"Fish, Codfish",,,,,5,0.0,0.0
403,1998-04,Wisconsin,Restaurant,,,Norovirus genogroup I,,Confirmed,22,1.0,0.0
404,1998-04,Wisconsin,,,,,,,13,0.0,0.0
405,1998-05,California,Catering Service,,,Virus,,Suspected,38,,
406,1998-05,California,Restaurant,"Seabass, Unspecified; Oysters, Unspecified",,,,,100,,
407,1998-05,California,,,,,,,40,,
408,1998-05,California,,,,Salmonella enterica,Brandenburg,Confirmed,6,3.0,0.0
409,1998-05,California,,,,,,,31,0.0,0.0
410,1998-05,California,,,,,,,6,0.0,0.0
411,1998-05,California,Private Home/Residence,,,,,,13,0.0,0.0
412,1998-05,California,Private Home/Residence,"Fish, Scrod",,Ciguatoxin,,Confirmed,8,0.0,0.0
413,1998-05,California,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,1.0,0.0
414,1998-05,California,Private Home/Residence,Fruit Salad,,,,,30,0.0,0.0
415,1998-05,California,Private Home/Residence,,,,,,10,0.0,0.0
416,1998-05,California,Catering Service,,,,,,16,0.0,0.0
417,1998-05,California,Private Home/Residence,,,,,,15,0.0,0.0
418,1998-05,California,Private Home/Residence,Fruit Salad,,,,,16,0.0,0.0
419,1998-05,California,Restaurant,,,,,,61,0.0,0.0
420,1998-05,California,Restaurant,"Oysters, Unspecified",,,,,5,0.0,0.0
421,1998-05,Colorado,Restaurant,"Sandwich, Unspecified; Pasta, Unspecified; Unspecified Fruit",,Virus,,Suspected,6,,
422,1998-05,Florida,Restaurant,,,Clostridium perfringens,,Suspected,2,0.0,0.0
423,1998-05,Florida,Restaurant,Blue Cheese Dressing,,,,,3,0.0,0.0
424,1998-05,Florida,Restaurant,"Pizza, Unspecified",,,,,3,0.0,0.0
425,1998-05,Florida,Restaurant,Multiple Foods,,Clostridium perfringens,,Suspected,5,,
426,1998-05,Florida,Restaurant,"Salad, Unspecified",,Salmonella enterica,,Suspected,3,0.0,0.0
427,1998-05,Florida,Restaurant,Green Salad,,Norovirus genogroup I,,Suspected,23,0.0,0.0
428,1998-05,Florida,Restaurant,"Shrimp, Unspecified",,,,,7,0.0,0.0
429,1998-05,Florida,Restaurant,"Fish, Dolphin",,,,,2,0.0,0.0
430,1998-05,Florida,Restaurant,"Shrimp, Unspecified",,,,,3,0.0,0.0
431,1998-05,Florida,Restaurant,"Dips, Unspecified",,,,,3,0.0,0.0
432,1998-05,Florida,Restaurant,"Chicken, Unspecified; Potato, Mashed",,,,,3,0.0,0.0
433,1998-05,Florida,Restaurant,"Fried Rice, Unspecified",,,,,2,0.0,0.0
434,1998-05,Florida,Restaurant,"Soda, Unspecified; Ground Beef, Hamburger; French Fries",,,,,2,0.0,0.0
435,1998-05,Florida,Restaurant,Chicken And Noodles,,,,,2,0.0,0.0
436,1998-05,Florida,Restaurant,"Ground Beef, Unspecified",,Staphylococcus aureus,,Suspected,2,0.0,0.0
437,1998-05,Florida,Restaurant,"Ethnic Style, Unspecified; Rice, Unspecified",,Bacillus cereus,,Suspected,2,0.0,0.0
438,1998-05,Florida,Restaurant,"Gravy, Beef",,Clostridium perfringens,,Suspected,2,0.0,0.0
439,1998-05,Florida,Restaurant,"Chicken, Unspecified",,,,,2,2.0,0.0
440,1998-05,Florida,Restaurant,"Ethnic Style, Unspecified",,,,,2,2.0,2.0
441,1998-05,Florida,Restaurant,"Fried Rice, Unspecified; Chicken, Fried",,Bacillus cereus,,Suspected,7,0.0,0.0
442,1998-05,Florida,Restaurant,"Chicken, Unspecified; Caesar Salad",,Staphylococcus aureus,,Suspected,2,0.0,0.0
443,1998-05,Florida,Restaurant,"Chicken, Other",,,,,3,0.0,0.0
444,1998-05,Florida,Restaurant,"Sandwich, Chicken",,Staphylococcus aureus,,Suspected,3,0.0,0.0
445,1998-05,Florida,Restaurant,"Shrimp, Unspecified",,,,,2,0.0,0.0
446,1998-05,Florida,Restaurant,"Ground Beef, Cheeseburger; Pork, Bacon",,,,,2,0.0,0.0
447,1998-05,Florida,Restaurant,"Ground Beef, Hamburger",,,,,2,0.0,0.0
448,1998-05,Florida,Restaurant,"Tuna, Unspecified",,,,,2,0.0,0.0
449,1998-05,Florida,Restaurant,"Pizza, Meat",,,,,8,0.0,0.0
450,1998-05,Florida,,"Beef, Stew",,Clostridium perfringens,,Suspected,2,0.0,0.0
451,1998-05,Florida,Restaurant,"Beef, Bbq",,Staphylococcus aureus,,Suspected,2,0.0,0.0
452,1998-05,Florida,Restaurant,"Salad, Unspecified",,,,,3,1.0,0.0
453,1998-05,Florida,,"Fried Rice, Unspecified",,Bacillus cereus,,Confirmed,4,0.0,0.0
454,1998-05,Florida,Private Home/Residence,"Fish, Baracuda",,Ciguatoxin,,Confirmed,6,4.0,0.0
455,1998-05,Florida,Restaurant,"Salad, Unspecified",,,,,18,0.0,0.0
456,1998-05,Florida,Restaurant,"Lobster, Unspecified; Shrimp, Unspecified",,Vibrio parahaemolyticus,,Confirmed,7,0.0,0.0
457,1998-05,Georgia,,,,Cyclospora cayatenensis,,Confirmed,17,,
458,1998-05,Georgia,,,,,,,27,0.0,0.0
459,1998-05,Hawaii,Private Home/Residence,"Fish, Goatfish (Weke), Unspecified",,Ciguatoxin,,Confirmed,2,0.0,0.0
460,1998-05,Hawaii,Restaurant,"Pork, Kalua Pig",,Staphylococcus aureus,,Confirmed,15,0.0,0.0
461,1998-05,Hawaii,Restaurant,Yellowfin Tuna,,Scombroid toxin,,Confirmed,2,0.0,0.0
462,1998-05,Illinois,Restaurant,,,,,,15,1.0,0.0
463,1998-05,Illinois,Restaurant,Dessert Unspecified,,,,,32,,
464,1998-05,Illinois,,,,Salmonella enterica,Infantis,Confirmed,25,5.0,0.0
465,1998-05,Illinois,Restaurant,"Lettuce-Based Salads Unspecified; Potato, Baked",,Norovirus genogroup I,,Confirmed,25,0.0,0.0
466,1998-05,Illinois,Restaurant,,,,,,36,0.0,0.0
467,1998-05,Illinois,Restaurant,Lettuce-Based Salads Unspecified,,,,,13,0.0,0.0
468,1998-05,Indiana,Restaurant,,,Salmonella enterica,Braenderup,Confirmed,10,7.0,0.0
469,1998-05,Indiana,Restaurant,Coleslaw,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,27,6.0,0.0
470,1998-05,Iowa,Restaurant,"Deli Meat, Unspecified",,Norovirus genogroup II,GII_2,Confirmed,51,0.0,0.0
471,1998-05,Kansas,Restaurant,,,,,,4,0.0,0.0
472,1998-05,Kansas,Restaurant,,,,,,5,0.0,0.0
473,1998-05,Kentucky,,"Roast Beef, Unspecified; Ham, Unspecified",,Staphylococcus aureus,,Confirmed,30,,
474,1998-05,Louisiana,Private Home/Residence,Shrimp Dishes Unspecified,Shellfish,"Escherichia coli, Enteropathogenic",,Confirmed,12,,
475,1998-05,Maine,Restaurant,,,,,,5,0.0,0.0
476,1998-05,Maine,Restaurant,,,,,,3,0.0,0.0
477,1998-05,Maryland,,"Sauces, Unspecified",,,,,2,,
478,1998-05,Maryland,Restaurant,Tuna Steak,Fin Fish,Scombroid toxin,,Confirmed,3,,
479,1998-05,Maryland,Restaurant,,,,,,4,,
480,1998-05,Maryland,Restaurant,"Pizza, Meat And Vegetable",,,,,3,,
481,1998-05,Maryland,Restaurant,Pasta Salad,,,,,11,,
482,1998-05,Maryland,Restaurant,"Ground Beef, Cheeseburger",,,,,2,,
483,1998-05,Maryland,Grocery Store,Fruit Salad,,,,,4,0.0,0.0
484,1998-05,Maryland,Restaurant,"Sandwich, Submarine",,,,,3,,
485,1998-05,Maryland,Restaurant,,,Salmonella enterica,Thompson,Confirmed,16,,
486,1998-05,Maryland,Restaurant,,,,,,4,,
487,1998-05,Maryland,Restaurant,,,,,,4,,
488,1998-05,Maryland,Restaurant,,,,,,5,,
489,1998-05,Michigan,,,,,,,6,,
490,1998-05,Michigan,,"Sandwich, Unspecified",,,,,2,,
491,1998-05,Michigan,Restaurant,"Ground Beef, Hamburger; Onion, Unspecified",,,,,2,,
492,1998-05,Michigan,,"Chicken, Unspecified; Shrimp, Unspecified; Salad, Unspecified",,,,,2,,
493,1998-05,Michigan,,"Sandwich, Turkey Club; Spinach, Unspecified",,,,,2,,
494,1998-05,Michigan,,,,,,,13,,
495,1998-05,Michigan,Restaurant,"Taco, Beef",,,,,3,,0.0
496,1998-05,Michigan,Restaurant,Chicken Salad,,,,,5,0.0,0.0
497,1998-05,Michigan,Restaurant,Chicken Salad,,,,,4,,0.0
498,1998-05,Michigan,Restaurant,,,,,,15,,
499,1998-05,Michigan,,"Chicken, Unspecified; Coleslaw",,,,,16,0.0,0.0
500,1998-05,Michigan,School/College/University,Unknown Food,,,,,15,0.0,0.0
501,1998-05,Minnesota,Restaurant,"Vietnamese, Unspecified",,,,,3,0.0,0.0
502,1998-05,Minnesota,Restaurant,"Sandwich, Ham",,,,,12,0.0,0.0
503,1998-05,Minnesota,Restaurant,"Fried Rice, Unspecified",,Bacillus cereus,,Confirmed,7,0.0,0.0
504,1998-05,Minnesota,Private Home/Residence,Multiple Foods,,,,,13,0.0,0.0
505,1998-05,Multistate,,"Oysters, Unspecified",,Norovirus genogroup II,Unknown,Confirmed,171,,
506,1998-05,Multistate,,"Ground Beef, Unspecified",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,34,10.0,0.0
507,1998-05,Multistate,,Alfalfa Sprouts,,Salmonella enterica; Salmonella enterica,Cubana; Havana,Confirmed; Suspected,40,,
508,1998-05,Multistate,Restaurant,"Caesar Salad; Eggs, Other",,Salmonella enterica,Enteritidis,Confirmed,4,0.0,0.0
509,1998-05,Nebraska,Catering Service,"Sandwich, Other Specialty",,,,,30,0.0,0.0
510,1998-05,New Jersey,Camp,,,Staphylococcus aureus,,Confirmed,39,0.0,0.0
511,1998-05,New Jersey,Catering Service,,,,,,42,0.0,0.0
512,1998-05,New York,School/College/University,,,,,,15,,
513,1998-05,New York,Private Home/Residence; Religious Facility,Lettuce-Based Salads Unspecified,,,,,44,1.0,0.0
514,1998-05,New York,Prison/Jail,Other Food,,Chemical or toxin,,Suspected,21,,
515,1998-05,New York,Catering Service,Lettuce-Based Salads Unspecified,,,,,5,,0.0
516,1998-05,New York,Restaurant,,,,,,4,0.0,0.0
517,1998-05,Ohio,Restaurant,,,,,,2,0.0,0.0
518,1998-05,Ohio,Restaurant,,,,,,2,0.0,0.0
519,1998-05,Ohio,,Ice Cream Bars,,,,,12,,0.0
520,1998-05,Oregon,Restaurant,,,,,,20,0.0,0.0
521,1998-05,Oregon,Restaurant,,,,,,9,0.0,0.0
522,1998-05,Pennsylvania,,,,Salmonella enterica,Typhimurium,Confirmed,3,0.0,0.0
523,1998-05,Pennsylvania,,,,,,,11,1.0,0.0
524,1998-05,South Dakota,Restaurant,"Gravy, Unspecified; Roast Beef, Unspecified; Hot Dog, Unspecified",,,,,10,0.0,0.0
525,1998-05,Tennessee,Restaurant,"Salad, Unspecified",,Salmonella enterica,Baildon,Confirmed,264,12.0,0.0
526,1998-05,Texas,,,,,,,5,,
527,1998-05,Texas,School/College/University,,,,,,141,,
528,1998-05,Texas,,"Sausage, Unspecified; Beef, Brisket",,Clostridium perfringens,,Confirmed,50,,
529,1998-05,Texas,,"Oysters, Raw",,Vibrio parahaemolyticus,,Confirmed,400,14.0,0.0
530,1998-05,Utah,Restaurant,,,Salmonella enterica,Typhimurium,Suspected,4,0.0,0.0
531,1998-05,Virginia,Private Home/Residence,"Ground Beef, Hamburger",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,8,,
532,1998-05,Virginia,Private Home/Residence,"Ground Beef, Hamburger",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,5,,
533,1998-05,Washington,,"Doughnuts, Unspecified",,,,,51,0.0,0.0
534,1998-05,Washington,Private Home/Residence,"Mango, Unspecified",,Salmonella enterica,Oranienburg,Confirmed,9,3.0,0.0
535,1998-05,Washington,Restaurant,,,,,,2,0.0,0.0
536,1998-05,Washington,Restaurant,,,,,,3,0.0,0.0
537,1998-05,Washington,Restaurant,"Sandwich, Unspecified",,,,,10,0.0,0.0
538,1998-05,Wisconsin,,,,Norovirus genogroup I,,Confirmed,15,0.0,0.0
539,1998-05,Wisconsin,School/College/University,Taco Or Nacho Salad,,Campylobacter jejuni,,Confirmed,16,0.0,0.0
540,1998-06,Alaska,Private Home/Residence,Unspecified Fish,,Clostridium botulinum,,Confirmed,3,3.0,0.0
541,1998-06,California,Restaurant,,,Salmonella enterica,Newport,Confirmed,16,1.0,0.0
542,1998-06,California,Restaurant,"Oysters, Unspecified",,Vibrio parahaemolyticus,,Confirmed,4,1.0,0.0
543,1998-06,California,Catering Service,,,,,,100,0.0,0.0
544,1998-06,California,,Alfalfa Sprouts,,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,8,2.0,0.0
545,1998-06,California,Restaurant,Pasta Salad,,Norovirus genogroup II,Unknown,Confirmed,93,0.0,0.0
546,1998-06,California,Restaurant,"Fish, Ahi",,Scombroid toxin,,Confirmed,3,0.0,0.0
547,1998-06,California,Restaurant,,,,,,7,0.0,0.0
548,1998-06,California,Restaurant,"Pizza, Meat",,,,,11,0.0,0.0
549,1998-06,California,Restaurant,,,,,,8,0.0,0.0
550,1998-06,California,Restaurant,,,,,,17,1.0,0.0
551,1998-06,Colorado,Private Home/Residence,"Beef, Bbq",Beef,Clostridium perfringens,,Suspected,13,,
552,1998-06,Florida,Restaurant,Seafood; Coleslaw,,Staphylococcus aureus,,Suspected,4,,
553,1998-06,Florida,Restaurant,"Taco, Beef",,Salmonella enterica,Group B,Suspected,3,1.0,0.0
554,1998-06,Florida,Restaurant,"Fried Rice, Unspecified",,Bacillus cereus,,Suspected,2,0.0,0.0
555,1998-06,Florida,Restaurant,"Pork, Bbq",,,,,2,0.0,0.0
556,1998-06,Florida,Restaurant,"Ethnic Style, Unspecified",,,,,3,0.0,0.0
557,1998-06,Florida,Restaurant,"Lasagna, Unspecified",,,,,2,0.0,0.0
558,1998-06,Florida,Restaurant,"Enchilada, Unspecified; Taco, Unspecified",,Clostridium perfringens,,Suspected,5,0.0,0.0
559,1998-06,Florida,Restaurant,Shrimp Creole,,Staphylococcus aureus,,Suspected,2,0.0,0.0
560,1998-06,Florida,Restaurant,"Chicken, Nuggets/Fingers",,,,,2,0.0,0.0
561,1998-06,Florida,Restaurant,"Pie, Unspecified; Mousse",,,,,6,0.0,0.0
562,1998-06,Florida,Restaurant,"Veal, Other",,,,,2,0.0,0.0
563,1998-06,Florida,Restaurant,"Rice, Unspecified; Chicken, Unspecified",,Bacillus cereus,,Suspected,8,1.0,0.0
564,1998-06,Florida,Restaurant,Multiple Foods,,,,,3,0.0,0.0
565,1998-06,Florida,,"Oysters, Raw","Oysters, Raw",Vibrio parahaemolyticus,,Suspected,4,0.0,0.0
566,1998-06,Florida,Restaurant,"Fish, Stuffed Flounder",,,,,2,0.0,0.0
567,1998-06,Florida,Restaurant,"Shrimp, Unspecified",,,,,2,0.0,0.0
568,1998-06,Florida,Restaurant,Salad Bar,,Norovirus genogroup I,,Suspected,11,0.0,0.0
569,1998-06,Florida,Restaurant,"Beef, Unspecified; Chicken, Unspecified; French Fries",,,,,2,0.0,0.0
570,1998-06,Florida,Restaurant,"Ethnic Style, Unspecified",,Staphylococcus aureus,,Suspected,2,0.0,0.0
571,1998-06,Florida,Restaurant,"French Toast, Unspecified",,,,,2,0.0,0.0
572,1998-06,Florida,Grocery Store,"Potato, Mashed",,Salmonella enterica,,Suspected,2,1.0,0.0
573,1998-06,Florida,Restaurant,"Pork, Bbq",,Clostridium perfringens,,Suspected,36,0.0,0.0
574,1998-06,Florida,Catering Service,"Unspecified Fruit; Cake, Brownie; Cookies, Unspecified",,Norovirus genogroup I,,Suspected,24,0.0,0.0
575,1998-06,Florida,Restaurant,Yellowfin Tuna,,Scombroid toxin,,Confirmed,2,0.0,0.0
576,1998-06,Florida,Restaurant,"Crab, Unspecified",,Vibrio parahaemolyticus,,Confirmed,11,0.0,0.0
577,1998-06,Georgia,Camp,,,,,,3,,
578,1998-06,Guam,Private Home/Residence,"Sausage, Other",,,,,3,,
579,1998-06,Hawaii,Private Home/Residence,"Fish, Akule",,Scombroid toxin,,Confirmed,2,0.0,0.0
580,1998-06,Hawaii,,,,,,,19,0.0,0.0
581,1998-06,Hawaii,Private Home/Residence,"Fish, Parrot",,Ciguatoxin,,Confirmed,3,0.0,0.0
582,1998-06,Hawaii,School/College/University,,,,,,167,0.0,0.0
583,1998-06,Illinois,Restaurant,"Lettuce, Unspecified",,,,,5,0.0,0.0
584,1998-06,Illinois,Private Home/Residence,,,,,,17,0.0,0.0
585,1998-06,Illinois,Catering Service,Potato Salad; Macaroni Salad,,"Escherichia coli, Enterotoxigenic",O6,Confirmed,916,7.0,0.0
586,1998-06,Indiana,Catering Service,"Pork, Unspecified",,Staphylococcus aureus,,Confirmed,27,0.0,0.0
587,1998-06,Kansas,Restaurant,,,,,,3,1.0,
588,1998-06,Kansas,Restaurant,,,Campylobacter jejuni,,Confirmed,6,0.0,0.0
589,1998-06,Kansas,Restaurant,,,,,,24,0.0,0.0
590,1998-06,Louisiana,Catering Service,"Bread, Cornbread Dressing; Crawfish/Crayfish, Unspecified; Eggplant Dressing",,Clostridium perfringens,,Confirmed,204,0.0,0.0
591,1998-06,Maine,Restaurant,,,,,,3,,
592,1998-06,Maryland,Private Home/Residence,"Ground Beef, Hamburger",,,,,4,,
593,1998-06,Maryland,Private Home/Residence; Grocery Store,,,,,,5,,
594,1998-06,Maryland,Private Home/Residence,"Sausage, Unspecified; Crab, Unspecified; Cookies, Unspecified",,Salmonella enterica,Cubana,Confirmed,14,,
595,1998-06,Maryland,Restaurant,,,,,,3,,
596,1998-06,Maryland,Restaurant,,,,,,11,0.0,0.0
597,1998-06,Maryland,Restaurant,Crab Soup,,,,,7,,
598,1998-06,Maryland,Restaurant,,,,,,3,0.0,0.0
599,1998-06,Maryland,Restaurant,Lettuce-Based Salads Unspecified,,,,,9,,
600,1998-06,Maryland,Restaurant,,,,,,2,0.0,0.0
601,1998-06,Maryland,Restaurant,"Cake, Unspecified",,Norovirus genogroup I,,Suspected,7,0.0,0.0
602,1998-06,Maryland,Restaurant,French Fries,,,,,4,0.0,0.0
603,1998-06,Maryland,Restaurant,"Eggs, Unspecified; Ham, Unspecified; Cheese, Unspecified; Potato, Unspecified",,,,,4,0.0,0.0
